86	 0
88	 0
90	 0
92	 0
94	 0
96	 0
98	 0
peek: 9
mean 8.595041 	 var: 49.800201
0	||||||||| 9
2	 0
4	||||||| 7
6	|| 2
8	 0
10	|| 2
12	||||| 5
14	 0
16	|||||| 6
18	 0
20	|| 2
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	 0
84	 0
86	 0
88	 0
90	 0
92	 0
94	 0
96	 0
98	 0
peek: 9
mean 8.595041 	 var: 49.800201
0	||||| 5
2	|||| 4
4	 0
6	||||||| 7
8	||||||||| 9
10	 0
12	|||| 4
14	||| 3
16	 0
18	||| 3
20	 0
22	|| 2
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	 0
84	 0
86	 0
88	 0
90	 0
92	 0
94	 0
96	 0
98	 0
peek: 9
mean 9.248176 	 var: 46.142788
0	||||| 5
2	|||| 4
4	 0
6	||||||| 7
8	||||||||| 9
10	 0
12	|||| 4
14	||| 3
16	 0
18	||| 3
20	 0
22	|| 2
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	 0
84	 0
86	 0
88	 0
90	 0
92	 0
94	 0
96	 0
98	 0
peek: 9
mean 9.248176 	 var: 46.142788
0	||||| 5
2	|||| 4
4	 0
6	||||||| 7
8	||||||||| 9
10	 0
12	|||| 4
14	||| 3
16	 0
18	||| 3
20	 0
22	|| 2
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
